FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
2788,0,0,13,0,26,0
2583,0,0,26,0,52,0
1621,0,0,25,0,50,0
4340,0,0,54,0,108,0
119,0,0,2,0,4,0
2746,0,0,34,0,68,0
1534,0,0,23,0,46,0
7345,0,0,108,0,216,0
607,0,0,7,0,14,0
959,0,0,12,0,24,0
