FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
1019,0,0,15,0,30,0
3022,0,0,47,0,94,0
1296,0,0,18,0,36,0
94,0,0,1,0,2,0
3007,0,0,50,0,100,0
1162,0,0,25,0,50,0
740,0,0,10,0,20,0
2647,0,0,36,0,72,0
1362,0,0,19,0,38,0
1784,0,0,31,0,62,0
