FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
2046,18594,1,14,14,28,15012
212,18049,1,5,5,10,14752
824,37460,1,12,12,24,30698
880,22375,1,8,8,16,17928
181,16065,1,6,6,12,13322
1199,37929,1,12,12,24,30678
629,15712,1,12,12,24,12920
1573,20847,1,9,9,18,16950
297,11805,1,6,6,12,9610
1016,18933,1,8,8,16,15452
