FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
91,1776,1,4,4,8,2512
270,2100,1,6,6,12,2892
265,3277,1,4,4,8,4546
203,3725,1,9,9,18,5300
404,3462,1,10,10,20,4752
935,3141,1,8,8,16,4218
766,3404,1,5,5,10,4472
247,2966,1,4,4,8,4008
1323,3488,1,10,10,20,4642
463,4936,1,8,8,16,6734
