FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
93939,0,0,122,0,244,0
69483,0,0,71,0,142,0
144128,0,0,138,0,276,0
91118,0,0,114,0,228,0
38530,0,0,54,0,108,0
761737,0,0,534,0,1068,0
234074,0,0,245,0,490,0
98014,0,0,116,0,232,0
680838,0,0,414,0,828,0
78176,0,0,95,0,190,0
