FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
2749,0,0,42,0,84,0
2329,0,0,36,0,72,0
1410,0,0,18,0,36,0
2048,0,0,33,0,66,0
1854,0,0,27,0,54,0
1677,0,0,27,0,54,0
666,0,0,7,0,14,0
2552,0,0,19,0,38,0
2568,0,0,25,0,50,0
3352,0,0,40,0,80,0
