FPA_time,MAV_time,Check,FPA_total_points,MAV_total_points,FPA_total_nodes,MAV_total_nodes
1790,41505,0,6,8,12,12572
1136,43205,1,3,3,6,13068
3575,35152,0,7,9,14,10434
3011,46056,0,12,12,24,14026
1456,46785,1,4,4,8,13956
3170,35321,1,10,10,20,10296
2880,41153,1,8,8,16,11970
2868,31582,1,10,10,20,9260
1620,20784,0,5,6,10,6040
6029,44970,0,12,10,24,13194
